,seed,sampSize,dim,knn,title,data,FP,RAVK1,RAVK2,Proposed,trueInfo
5,86.0,100.0,1.0,7.0,Continuous and Independent,contIndep,0.12389668567298795,-0.11915563471148666,-0.11915563471148666,0.03631483667448017,0.0
6,86.0,100.0,1.0,7.0,Discrete and Independent,discIndep,1.3839397680776673,-1.508139916373874,-0.06916912051241879,-0.013170651276995429,0.0
7,86.0,100.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.16963742613043217,-0.11038358224404207,-0.11038358224404207,0.06120249280714729,0.0
8,86.0,100.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.3003965168722118,-0.8201974132399321,-0.13076739082084296,-0.027633425820488503,0.0
9,86.0,200.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.560804703245066,-0.3994810081980333,-0.1476064118089698,0.004916414444252748,0.0
10,86.0,200.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.800193234167029,-0.11349094366692354,0.3212860860129599,0.4898348291257911,0.636514168294813
11,86.0,200.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.3557239060227204,0.2914866034999118,0.5884638583159127,0.7118557229375978,0.7439391698723354
12,86.0,200.0,1.0,7.0,Discrete and Dependent,discDep,2.419531970072404,0.04673245221964684,0.10419539213243047,0.162633097004846,0.19274475702175753
13,86.0,200.0,1.0,7.0,Continuous and Dependent,contDep,0.6074546926387169,0.3271276087343743,0.3271276087343743,0.5066028075751343,0.5108256237659908
14,86.0,200.0,1.0,7.0,Continuous and Independent,contIndep,0.11626142666005451,-0.09819541532922887,-0.09819541532922887,0.04042845567975069,0.0
15,86.0,200.0,1.0,7.0,Discrete and Independent,discIndep,1.9147440215134908,-0.8718896440728916,0.008905159478082706,0.07741058046430198,0.0
16,86.0,200.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.09774195626712047,-0.12712642790797996,-0.12712642790797996,0.015393611585502167,0.0
17,86.0,200.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,2.344671499370085,-0.9229519154336308,-0.10198005020466898,-0.02015092292755829,0.0
18,86.0,300.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.7471037389074354,-0.49774366305926243,-0.13566793671820812,0.0009469276386501398,0.0
19,86.0,300.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.8292505621095814,0.2700543618032049,0.4045924043018989,0.5878212555334704,0.636514168294813
20,86.0,300.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.3875592183310668,0.2721893027125548,0.5619740059935784,0.6565338376105481,0.7439391698723354
21,86.0,300.0,1.0,7.0,Discrete and Dependent,discDep,2.436244940862902,0.0759351173085158,0.09047979485319337,0.13700490437578333,0.19274475702175753
22,86.0,300.0,1.0,7.0,Continuous and Dependent,contDep,0.5497285194237517,0.302585370501244,0.302585370501244,0.46213368774153907,0.5108256237659908
23,86.0,300.0,1.0,7.0,Continuous and Independent,contIndep,0.07289472146408241,-0.10954644743844971,-0.10954644743844971,0.009118571567777857,0.0
24,86.0,300.0,1.0,7.0,Discrete and Independent,discIndep,1.955741179471569,-0.9333471475619032,-0.08552490772690682,-0.03526147534402257,0.0
25,86.0,300.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.10514558913975122,-0.09845498219892214,-0.09845498219892214,0.033465784296595386,0.0
26,86.0,300.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,2.092396790695526,-1.1654272498221687,-0.07349745992370017,-0.009461684007561933,0.0
27,86.0,400.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.849317415683689,-0.5247264613861261,-0.10385698450190839,0.02499905036032782,0.0
28,86.0,400.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.7195687425113252,0.28110551724889915,0.3745700304608233,0.5375506701053333,0.636514168294813
29,86.0,400.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.4451043808556603,0.4209834911984755,0.5832076549099758,0.6770425584804375,0.7439391698723354
30,86.0,400.0,1.0,7.0,Discrete and Dependent,discDep,2.3921959206401437,0.1277424219989535,0.14948804365885549,0.18321892549338592,0.19274475702175753
31,86.0,400.0,1.0,7.0,Continuous and Dependent,contDep,0.5437440402814053,0.31253730713661704,0.31253730713661704,0.46095809640397256,0.5108256237659908
32,86.0,400.0,1.0,7.0,Continuous and Independent,contIndep,0.08231331430810174,-0.08924143822612733,-0.08924143822612733,0.02252797160970363,0.0
33,86.0,400.0,1.0,7.0,Discrete and Independent,discIndep,2.0092748752229905,-0.747769295527461,-0.04475362703596126,-0.001909889638435368,0.0
34,86.0,400.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.09458139195327833,-0.09372958830132008,-0.09372958830132008,0.028291841550746176,0.0
35,86.0,400.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,2.082746856000633,-1.1892382940383808,-0.07101789417005493,-0.011541629543622329,0.0
36,86.0,500.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.7090665701122019,-0.4575195278248412,-0.12862462240691497,0.004212819861045479,0.0
37,86.0,500.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.7717412160981876,0.3255936409838857,0.4270892525223429,0.5921250858445822,0.636514168294813
38,86.0,500.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.548694735452441,0.45525665109812685,0.6098916240731709,0.6936792066852387,0.7439391698723354
39,86.0,500.0,1.0,7.0,Discrete and Dependent,discDep,2.3803582151083145,0.1475987335158804,0.18275851042098487,0.20872061896565983,0.19274475702175753
40,86.0,500.0,1.0,7.0,Continuous and Dependent,contDep,0.5834057500000012,0.3661121652005739,0.3661121652005739,0.5084432481637553,0.5108256237659908
41,86.0,500.0,1.0,7.0,Continuous and Independent,contIndep,0.06987858403525792,-0.09053448165618255,-0.09053448165618255,0.015121417062023138,0.0
42,86.0,500.0,1.0,7.0,Discrete and Independent,discIndep,2.1331696740825135,-0.6234539506593156,-0.04373306120578201,-0.0065592852523647565,0.0
43,86.0,500.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.08503312333723075,-0.09202795857928918,-0.09202795857928918,0.02296702944978133,0.0
44,86.0,500.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.8842105075262086,-1.3524641585157005,-0.06435036929247276,-0.014607604994979428,0.0
45,86.0,600.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.650133340681526,-0.5282626204899882,-0.09149668791611383,0.03146803022306487,0.0
46,86.0,600.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.7403730012821438,0.3730076227790798,0.41346666884717403,0.5759999610814139,0.636514168294813
47,86.0,600.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.548718383484114,0.4261663643234182,0.5892108597084693,0.6637462428111386,0.7439391698723354
48,86.0,600.0,1.0,7.0,Discrete and Dependent,discDep,2.407116541248262,0.12341477801442818,0.15679204670257696,0.17928064357607357,0.19274475702175753
49,86.0,600.0,1.0,7.0,Continuous and Dependent,contDep,0.6753940233459577,0.4552368547597416,0.4552368547597416,0.5979587384627777,0.5108256237659908
50,86.0,600.0,1.0,7.0,Continuous and Independent,contIndep,0.05275168123337078,-0.09579368284713054,-0.09579368284713054,0.002423029605349385,0.0
51,86.0,600.0,1.0,7.0,Discrete and Independent,discIndep,2.165302382162144,-0.5006663251823527,-0.02409364588561132,0.01587376227790775,0.0
52,86.0,600.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.07356986505620194,-0.09752525402784602,-0.09752525402784602,0.014040896334404857,0.0
53,86.0,600.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.776038794942345,-1.490310869564719,-0.037754378234809656,0.006567782769725492,0.0
54,86.0,700.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.7722614456576756,-0.5612578138926714,-0.10213192619741794,0.013776332533941204,0.0
55,86.0,700.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.7500161238431594,0.3467096410697729,0.4388133788693135,0.597059321283021,0.636514168294813
56,86.0,700.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.4631260893914795,0.4813780745842285,0.652032760804906,0.7195540033849959,0.7439391698723354
57,86.0,700.0,1.0,7.0,Discrete and Dependent,discDep,2.4035340152067146,0.17561843947891945,0.20070180149933503,0.2197531689106847,0.19274475702175753
58,86.0,700.0,1.0,7.0,Continuous and Dependent,contDep,0.5882189176261237,0.385894730060152,0.385894730060152,0.5192200682228886,0.5108256237659908
59,86.0,700.0,1.0,7.0,Continuous and Independent,contIndep,0.07065602679704691,-0.07233076968715868,-0.07233076968715868,0.022352483044131996,0.0
60,86.0,700.0,1.0,7.0,Discrete and Independent,discIndep,2.2209610254653533,-0.4518111718335292,-0.024365855031395173,0.009452862499998185,0.0
61,86.0,700.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.07951482235909245,-0.07871373942557634,-0.07871373942557634,0.02640995771817771,0.0
62,86.0,700.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.6433649412673013,-1.5254231247002754,-0.041967674381296914,0.002682688947280478,0.0
63,86.0,800.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.679043008736132,-0.6047425638145141,-0.11303820763598196,-0.0019253795346415015,0.0
64,86.0,800.0,1.0,7.0,Variables Mixed and Dependent,corrUnif,0.7594319759698908,0.36761370295614826,0.45247285163062456,0.613108624675956,0.636514168294813
65,86.0,800.0,1.0,7.0,Observations Mixed and Dependent,mixture,1.5152898306413787,0.5096753254794784,0.6439568322077409,0.710613132269177,0.7439391698723354
66,86.0,800.0,1.0,7.0,Discrete and Dependent,discDep,2.414553791261858,0.1440938428401119,0.17433025683893913,0.19147410705120216,0.19274475702175753
67,86.0,800.0,1.0,7.0,Continuous and Dependent,contDep,0.6509598740982434,0.4507219153951897,0.4507219153951897,0.5825696960547059,0.5108256237659908
68,86.0,800.0,1.0,7.0,Continuous and Independent,contIndep,0.06673790440369892,-0.07754988253340886,-0.07754988253340886,0.017650193174344943,0.0
69,86.0,800.0,1.0,7.0,Discrete and Independent,discIndep,2.252081842535315,-0.401942797616128,-0.04191066931839653,-0.011231152720482068,0.0
70,86.0,800.0,1.0,7.0,Continuous and Conditionally Independent,contCondIndep,0.06752670042926065,-0.08608190248037326,-0.08608190248037326,0.015562796988609495,0.0
71,86.0,800.0,1.0,7.0,Discrete and Conditionally Independent,discCondIndep,1.6600949272853305,-1.5265689284987969,-0.03817114095976619,0.004268847194802635,0.0
72,86.0,900.0,1.0,7.0,Variables Mixed and Conditionally Independent,cindep,0.6603395540563215,-0.5585480839957587,-0.10949379958670552,0.0031460639573390853,0.0
