,seed,sampSize,dim,knn,title,data,FP,RAVK1,RAVK2,Proposed,trueInfo
7,66.0,800.0,1.0,7.0,income data,income,2.212931719318028,-0.09544732750798463,-0.014476342468813512,0.03206637164645462,
8,66.0,900.0,1.0,7.0,income data,income,2.2155571482235112,-0.09804467949805112,-0.009208188897627902,0.03216485226899386,
9,66.0,1000.0,1.0,7.0,income data,income,2.214677738093638,-0.08957976542726817,-0.002036393845942477,0.035257505832881945,
0,67.0,100.0,1.0,7.0,income data,income,0.6931491225005811,-0.6827097317773536,-0.0364167445564602,0.06348828486120663,
1,67.0,200.0,1.0,7.0,income data,income,0.9473684018617992,-0.4677784314737154,-0.04123748059002824,0.048934481502026866,
2,67.0,300.0,1.0,7.0,income data,income,1.6059271548293512,-0.22954916577662043,0.007616393739514731,0.09838627057062256,
3,67.0,400.0,1.0,7.0,income data,income,1.7664834790049546,-0.21970016093190847,0.02034241078335497,0.09396620020296713,
4,67.0,500.0,1.0,7.0,income data,income,1.9982984833253103,-0.11592975323827616,-0.007189852282184681,0.06240925860503599,
5,67.0,600.0,1.0,7.0,income data,income,2.007830539607655,-0.12164727345566334,-0.004666803830067659,0.05328942601038957,
6,67.0,700.0,1.0,7.0,income data,income,2.1230331762411767,-0.08465739171809131,-0.006001225478294272,0.04582434670518676,
7,67.0,800.0,1.0,7.0,income data,income,2.1809125792421264,-0.06999373302845754,-0.008321227291177381,0.03761775024158179,
8,67.0,900.0,1.0,7.0,income data,income,2.2207011618541506,-0.06851242839485364,-0.0027707050358055053,0.0380557315039081,
9,67.0,1000.0,1.0,7.0,income data,income,2.2387259630275675,-0.05552492420811456,0.005632921337825617,0.04265910831694479,
0,68.0,100.0,1.0,7.0,income data,income,0.633503215284574,-0.5716786329618841,-0.05813259818177618,0.05433918464226349,
1,68.0,200.0,1.0,7.0,income data,income,1.1626622987518984,-0.4432663513366524,-0.03755137013956515,0.06392160258674184,
2,68.0,300.0,1.0,7.0,income data,income,1.617924281953469,-0.3201834082264418,-0.027112944142052602,0.06161046104826091,
3,68.0,400.0,1.0,7.0,income data,income,1.776904467781018,-0.19671043819007264,0.0038453445625158643,0.08036857023825929,
4,68.0,500.0,1.0,7.0,income data,income,1.975660261026969,-0.1228864833829484,0.008971443455518043,0.07440724327989766,
5,68.0,600.0,1.0,7.0,income data,income,1.9911622646657752,-0.12395597818841099,0.01130367946067679,0.06818942076324115,
6,68.0,700.0,1.0,7.0,income data,income,2.095812482645854,-0.08838137835002088,0.014938891311401602,0.06598203689905999,
7,68.0,800.0,1.0,7.0,income data,income,2.1480797484681062,-0.07682814308882538,0.014482221118058018,0.059816560455613475,
8,68.0,900.0,1.0,7.0,income data,income,2.1720670499209724,-0.0832326588922121,0.0032460786816625683,0.04369057909677194,
9,68.0,1000.0,1.0,7.0,income data,income,2.2233619276611116,-0.07720628875936685,0.0029271453731443816,0.03973012360375712,
0,69.0,100.0,1.0,7.0,income data,income,0.797117651316987,-0.5232457950797398,-0.08090962716211955,0.02801208601731961,
1,69.0,200.0,1.0,7.0,income data,income,1.3332724926764872,-0.33685277625300536,-0.036726979790588886,0.061059244708668005,
2,69.0,300.0,1.0,7.0,income data,income,1.4897851618442564,-0.3623196390350298,-0.004293362430185965,0.07266267844345588,
3,69.0,400.0,1.0,7.0,income data,income,1.5755665445732185,-0.3705317092104945,-0.0334202180245427,0.03306600056479083,
4,69.0,500.0,1.0,7.0,income data,income,1.8764715731510921,-0.2410450797535975,-0.030826470166739492,0.03031100423985992,
5,69.0,600.0,1.0,7.0,income data,income,2.0453795369553975,-0.1831337707955688,-0.0247063591929006,0.030867679671257302,
6,69.0,700.0,1.0,7.0,income data,income,2.1377637973915817,-0.15332932539762364,-0.0244239650030274,0.025140871252258522,
7,69.0,800.0,1.0,7.0,income data,income,2.13834062175731,-0.08953600679055329,-0.005606263907249178,0.03972451892434396,
8,69.0,900.0,1.0,7.0,income data,income,2.1862548598479448,-0.08803710749340941,-0.00998057548621942,0.030620383172853104,
9,69.0,1000.0,1.0,7.0,income data,income,2.265376468657306,-0.0640090888179032,-0.00982675883091116,0.027696282695764768,
0,70.0,100.0,1.0,7.0,income data,income,0.9252376538513454,-0.7543798948709498,-0.09273559452160829,0.017116624032312133,
1,70.0,200.0,1.0,7.0,income data,income,1.076767160741491,-0.7065920008841734,-0.09337348766716522,-0.008843552441969549,
2,70.0,300.0,1.0,7.0,income data,income,1.4609193112548564,-0.39949440466463226,-0.07547998684822872,0.006101046028020892,
3,70.0,400.0,1.0,7.0,income data,income,1.7941765628862083,-0.32492511035964994,-0.08079928377825032,-0.005474521206860161,
4,70.0,500.0,1.0,7.0,income data,income,1.8210392776853768,-0.31514023639307615,-0.06062075594164524,0.0016254965457016084,
5,70.0,600.0,1.0,7.0,income data,income,2.043135364854001,-0.22660547145488186,-0.03497329175963562,0.02108592897825734,
6,70.0,700.0,1.0,7.0,income data,income,2.042983310493217,-0.17604891432650574,-0.03393938083651425,0.01715647845071023,
7,70.0,800.0,1.0,7.0,income data,income,2.110115603594513,-0.15372812517650922,-0.027519187827573583,0.017659444285640754,
8,70.0,900.0,1.0,7.0,income data,income,2.1363105529153974,-0.14394812983687816,-0.02277033470118303,0.017562572736309245,
9,70.0,1000.0,1.0,7.0,income data,income,2.155497784583299,-0.12845134470419076,-0.023199156551390727,0.0131634850575219,
0,71.0,100.0,1.0,7.0,income data,income,0.7908559863698037,-0.8115843464560354,-0.04624455375858014,0.05762343895962003,
1,71.0,200.0,1.0,7.0,income data,income,1.3464250020205908,-0.4526533724908821,-0.027744696239427928,0.07108674838536436,
2,71.0,300.0,1.0,7.0,income data,income,1.6205209271220011,-0.29383339944822745,0.01984057250733032,0.10276285631361444,
3,71.0,400.0,1.0,7.0,income data,income,1.8626169801494903,-0.18914897057110508,0.01300468168602075,0.08622263069099317,
4,71.0,500.0,1.0,7.0,income data,income,1.896047599283807,-0.22071475186971676,-0.004257496087580648,0.05677745072524135,
5,71.0,600.0,1.0,7.0,income data,income,1.9932863083063073,-0.19110310080705958,0.011331116235824366,0.0642219685466232,
6,71.0,700.0,1.0,7.0,income data,income,2.110137625933142,-0.11560733306057186,0.01465389474539776,0.06417227625288296,
7,71.0,800.0,1.0,7.0,income data,income,2.14729564478184,-0.08074015850952816,0.007713403089666666,0.05380847778735584,
8,71.0,900.0,1.0,7.0,income data,income,2.204183118085126,-0.05936266700961861,0.024318459692148187,0.0655527970120819,
9,71.0,1000.0,1.0,7.0,income data,income,2.2390026678351687,-0.05469815024085621,0.01881155001175068,0.0563228933290802,
0,72.0,100.0,1.0,7.0,income data,income,0.7496197038080912,-0.37080780966050364,0.007139933160828553,0.138374400072381,
1,72.0,200.0,1.0,7.0,income data,income,0.9280002482785292,-0.5180822706091449,-0.0016919421299242954,0.08828355349700605,
2,72.0,300.0,1.0,7.0,income data,income,1.6131955958238746,-0.28223999131169625,0.02750390683403242,0.11272667981191205,
3,72.0,400.0,1.0,7.0,income data,income,1.8631956234040916,-0.2574102753643445,-0.0028092847622507213,0.06848409864060052,
4,72.0,500.0,1.0,7.0,income data,income,1.980284456867538,-0.17234856561920536,0.007420102109622583,0.07246336242180662,
5,72.0,600.0,1.0,7.0,income data,income,2.0595758995463225,-0.1735992139572489,0.007499254326443867,0.06358386847203877,
6,72.0,700.0,1.0,7.0,income data,income,2.0581851692824022,-0.17540908284859694,0.01894744179000147,0.0671680247143907,
7,72.0,800.0,1.0,7.0,income data,income,2.1301767192970043,-0.10284150181274457,0.014238441587065323,0.05969912181807262,
8,72.0,900.0,1.0,7.0,income data,income,2.1956633702465496,-0.09172773055878526,0.014117110957625485,0.055034984776641,
9,72.0,1000.0,1.0,7.0,income data,income,2.2161936837224614,-0.10798765089615409,0.0007071684542150551,0.037623054726786134,
0,73.0,100.0,1.0,7.0,income data,income,0.7895439409285219,-0.5118775223190016,-0.06709871602133818,0.04381614058186966,
1,73.0,200.0,1.0,7.0,income data,income,1.009408331292231,-0.7042574100578439,-0.10381823431080354,-0.0232742825096421,
2,73.0,300.0,1.0,7.0,income data,income,1.5279437377283942,-0.4808405331939602,-0.06690076834416606,0.014298715322848538,
3,73.0,400.0,1.0,7.0,income data,income,1.7562636722729714,-0.28246972940798454,-0.04017825337542899,0.03499460855760789,
4,73.0,500.0,1.0,7.0,income data,income,1.930670803801369,-0.19170337010335214,-0.04351884585811845,0.022663170995236,
5,73.0,600.0,1.0,7.0,income data,income,1.9967955014427985,-0.1577082341257831,-0.013729028299418248,0.0432784839376757,
6,73.0,700.0,1.0,7.0,income data,income,2.0988848543760326,-0.11461145510953392,0.0009224585476661217,0.05200451054157278,
7,73.0,800.0,1.0,7.0,income data,income,2.151060778012387,-0.0997937120232251,0.0032468535478663175,0.04838794882679416,
8,73.0,900.0,1.0,7.0,income data,income,2.2021860583234845,-0.08648060081168546,0.002387655506648735,0.04317989948790365,
9,73.0,1000.0,1.0,7.0,income data,income,2.217846017433746,-0.07996957486399497,0.005924095682429081,0.0427739590127125,
0,74.0,100.0,1.0,7.0,income data,income,0.7889126092660261,-0.4913296662737844,-0.04895070781337365,0.07364999387437048,
1,74.0,200.0,1.0,7.0,income data,income,1.0233370231196972,-0.26917562534425793,0.023316302105065998,0.13167728420644362,
2,74.0,300.0,1.0,7.0,income data,income,1.494499292248198,-0.23875227642202318,-0.004443839969725106,0.07978911727156411,
3,74.0,400.0,1.0,7.0,income data,income,1.804384911243529,-0.1991689555222028,-0.02037702164148933,0.052533074004116005,
4,74.0,500.0,1.0,7.0,income data,income,1.8934109540703636,-0.18454952711927083,-0.028333514700718602,0.03460041653167286,
5,74.0,600.0,1.0,7.0,income data,income,2.021621931904649,-0.16684674729491555,-0.01709451005492231,0.03821717891548974,
6,74.0,700.0,1.0,7.0,income data,income,2.0775121902949425,-0.11314046423036032,-0.011256330890241827,0.039302762650811715,
7,74.0,800.0,1.0,7.0,income data,income,2.103205543222884,-0.10701629821690223,-0.006472903683399347,0.03843309936950932,
8,74.0,900.0,1.0,7.0,income data,income,2.1626005896709235,-0.08920906036624389,-0.004361625948182316,0.03623303901375293,
9,74.0,1000.0,1.0,7.0,income data,income,2.2568035559683888,-0.06524296205651746,-0.0015524351599045367,0.03577804731807311,
0,75.0,100.0,1.0,7.0,income data,income,0.8380421186887282,-0.24039882110923558,0.03752370877115749,0.1824894333333595,
1,75.0,200.0,1.0,7.0,income data,income,1.244789035546342,-0.4898035630085699,-0.017935631690863783,0.07296220409596517,
2,75.0,300.0,1.0,7.0,income data,income,1.5524625466226387,-0.3714155576312314,-0.018704973517540913,0.06313629873156365,
3,75.0,400.0,1.0,7.0,income data,income,1.8481296218007344,-0.23481863972756586,-0.016587836477331964,0.0612771460022395,
4,75.0,500.0,1.0,7.0,income data,income,1.948656920812202,-0.1364472067608982,-0.022094007216240708,0.04571184539440169,
5,75.0,600.0,1.0,7.0,income data,income,2.0354957642686426,-0.11051176701284604,0.004047706065436116,0.0627438181334479,
6,75.0,700.0,1.0,7.0,income data,income,2.1066876565057293,-0.10330260279084352,0.004733837567264429,0.056417199098429065,
7,75.0,800.0,1.0,7.0,income data,income,2.130932340809997,-0.08742494371553872,0.009091178731168097,0.05449340111844852,
8,75.0,900.0,1.0,7.0,income data,income,2.190971337635424,-0.0727247600684893,-0.001398783108223933,0.03950008838667629,
9,75.0,1000.0,1.0,7.0,income data,income,2.1957502552955965,-0.07146739008158166,0.0043879579827464325,0.0412433438559844,
0,76.0,100.0,1.0,7.0,income data,income,0.8542567720348854,-0.5194567947256152,-0.05302400121136944,0.06755192220095295,
1,76.0,200.0,1.0,7.0,income data,income,1.2394333304171603,-0.33964010925296195,0.006645099251808473,0.10911486298702323,
2,76.0,300.0,1.0,7.0,income data,income,1.5501823143643256,-0.2504019457481311,-0.002143121172984917,0.08625308649879232,
3,76.0,400.0,1.0,7.0,income data,income,1.7313422380792403,-0.2317641499728449,-0.0054682483744624075,0.06495364127394294,
4,76.0,500.0,1.0,7.0,income data,income,1.8609317256594708,-0.17535860836864878,0.007986927834011882,0.07019129663773231,
5,76.0,600.0,1.0,7.0,income data,income,1.8899471275300894,-0.18506714173129163,0.010127384322857593,0.06433747715744544,
6,76.0,700.0,1.0,7.0,income data,income,2.0910209535189193,-0.08388380327966179,0.00710621270484164,0.058549166458093244,
7,76.0,800.0,1.0,7.0,income data,income,2.1678876576222383,-0.08032149028118013,-0.007179010573273391,0.03846870925950384,
8,76.0,900.0,1.0,7.0,income data,income,2.206518205071615,-0.08091397920788618,-0.0032451706964560186,0.037542816294024964,
9,76.0,1000.0,1.0,7.0,income data,income,2.2014176770828127,-0.0741503327733513,0.012382265981462632,0.0490388928516394,
0,77.0,100.0,1.0,7.0,income data,income,0.7686753034944797,-0.6241203694329491,-0.019768139486161785,0.09272347467730636,
1,77.0,200.0,1.0,7.0,income data,income,1.1113300844515424,-0.40540335819299256,0.006326181158358724,0.10764687446861794,
2,77.0,300.0,1.0,7.0,income data,income,1.5015431741315148,-0.31782548915718173,-0.03975103225647283,0.04153431964134312,
3,77.0,400.0,1.0,7.0,income data,income,1.7024613225391088,-0.25645923121167763,-0.023348675483093384,0.04663361287393725,
4,77.0,500.0,1.0,7.0,income data,income,1.9703766046595212,-0.19615018790716957,-0.028146784509649008,0.03562226863206363,
5,77.0,600.0,1.0,7.0,income data,income,1.9983558785947775,-0.1510044400115289,-0.02078296757396617,0.036198784728055565,
6,77.0,700.0,1.0,7.0,income data,income,2.080425409187005,-0.1370568022275486,-0.02252669974795593,0.027262592127053585,
7,77.0,800.0,1.0,7.0,income data,income,2.1206744809066977,-0.11257653684079104,-0.015534577450666116,0.02940140828677003,
8,77.0,900.0,1.0,7.0,income data,income,2.154877763025257,-0.10581432268041235,-0.020263937810965346,0.019815909023545686,
9,77.0,1000.0,1.0,7.0,income data,income,2.1761504004156134,-0.09952132621343494,-0.02206770344602934,0.014214549858331605,
0,78.0,100.0,1.0,7.0,income data,income,0.5430815268633118,-0.519849453367618,-0.050292437534391644,0.0654272873686362,
1,78.0,200.0,1.0,7.0,income data,income,1.1204887101762793,-0.3569833670717318,-0.005729079035381903,0.09474338090621255,
2,78.0,300.0,1.0,7.0,income data,income,1.460972965349316,-0.34364778949787045,0.012507171095981517,0.09677734517599626,
3,78.0,400.0,1.0,7.0,income data,income,1.876689822822981,-0.25601293121591656,-0.011903161475241723,0.06340418437493774,
4,78.0,500.0,1.0,7.0,income data,income,2.0795364289094365,-0.14186576296791245,-0.0027522123323384094,0.06628850916146661,
5,78.0,600.0,1.0,7.0,income data,income,2.057207897760052,-0.08756999920127388,0.018499305249777262,0.07819506101986305,
6,78.0,700.0,1.0,7.0,income data,income,2.100018281872313,-0.08233329239457737,0.012336273546261226,0.06409055126339054,
7,78.0,800.0,1.0,7.0,income data,income,2.1911770520687712,-0.05767087165265112,0.01670402569384494,0.06284447029681804,
8,78.0,900.0,1.0,7.0,income data,income,2.2361016911711897,-0.04711289382230829,0.024738240426887843,0.06610350476266803,
9,78.0,1000.0,1.0,7.0,income data,income,2.2308377759013562,-0.047759186594056854,0.02155720544088439,0.05869614271733036,
0,79.0,100.0,1.0,7.0,income data,income,0.407656157236791,-0.6438733389703047,-0.1264170755299676,-0.02229439585922597,
1,79.0,200.0,1.0,7.0,income data,income,1.0678808581985193,-0.4833231312713149,-0.0438426126465466,0.05221492621487075,
2,79.0,300.0,1.0,7.0,income data,income,1.4634123460137702,-0.2969254726883889,-0.005803931269734989,0.07816757553759125,
3,79.0,400.0,1.0,7.0,income data,income,1.8784423376037038,-0.2026406702763969,0.002992554212349541,0.07840164102636855,
4,79.0,500.0,1.0,7.0,income data,income,1.9777156801701943,-0.159389154056469,0.011775231571485781,0.07508844116311005,
5,79.0,600.0,1.0,7.0,income data,income,2.1300702568744545,-0.1224546330155825,0.008573692559095973,0.06625159693649478,
6,79.0,700.0,1.0,7.0,income data,income,2.1567629758626126,-0.11128141700145179,0.0078599456581156,0.057533363570787394,
7,79.0,800.0,1.0,7.0,income data,income,2.111926856251118,-0.16160440035332044,0.006107772570458205,0.04904251695238115,
8,79.0,900.0,1.0,7.0,income data,income,2.1883675457682408,-0.14438550987376114,-0.0072767529941053745,0.03203797452788205,
9,79.0,1000.0,1.0,7.0,income data,income,2.2131157565191844,-0.11053811682387407,-0.0066208382260414915,0.03061230610290794,
0,80.0,100.0,1.0,7.0,income data,income,0.8015859069138611,-0.46849361992531613,-0.10688202774537718,0.01684467603717356,
1,80.0,200.0,1.0,7.0,income data,income,1.3961117994535568,-0.31347141145890406,-0.07296430869585353,0.028687209868770016,
2,80.0,300.0,1.0,7.0,income data,income,1.6817561431535346,-0.30630686422339165,-0.04340213917504698,0.03769707027473692,
3,80.0,400.0,1.0,7.0,income data,income,1.7766466338568938,-0.2834108813729252,-0.04077968065618079,0.026980764889621686,
4,80.0,500.0,1.0,7.0,income data,income,1.8695547153114542,-0.2688265402779782,-0.04141057427434002,0.017539082446710978,
5,80.0,600.0,1.0,7.0,income data,income,2.040532396719112,-0.15133358604534572,-0.03475612577279899,0.021025436445329643,
6,80.0,700.0,1.0,7.0,income data,income,2.1058460254104427,-0.10537969751279953,-0.03614378269718697,0.014643249336002364,
7,80.0,800.0,1.0,7.0,income data,income,2.1949255872850024,-0.0715825546035261,-0.033693306460033,0.01231302045917875,
8,80.0,900.0,1.0,7.0,income data,income,2.211120768098277,-0.06176741367421826,-0.027234378473161857,0.013843701680928812,
9,80.0,1000.0,1.0,7.0,income data,income,2.19769856136331,-0.06636520893050492,-0.018215578931270338,0.018695202731804368,
0,81.0,100.0,1.0,7.0,income data,income,0.8892758120950451,-0.688579017612018,-0.04591582085426376,0.0618503750147584,
1,81.0,200.0,1.0,7.0,income data,income,1.3084455974032738,-0.4834060679165718,-0.031476117197853704,0.06562401540713586,
2,81.0,300.0,1.0,7.0,income data,income,1.7031109480796973,-0.3665462833590211,-0.01047121547540818,0.07840074322296524,
3,81.0,400.0,1.0,7.0,income data,income,1.993628372830683,-0.28471604447832277,-0.00764266372733573,0.06930456322714852,
4,81.0,500.0,1.0,7.0,income data,income,1.9963196233688953,-0.22177932646853196,-0.011906992865710283,0.05403678691064201,
5,81.0,600.0,1.0,7.0,income data,income,2.0219340446195555,-0.2334571743546464,-0.011628363669156325,0.043396217190586825,
6,81.0,700.0,1.0,7.0,income data,income,2.0900560077389967,-0.14767210559288116,-0.014627207428762612,0.036058758665483005,
7,81.0,800.0,1.0,7.0,income data,income,2.157618119320077,-0.13509029858955807,-0.017243532536517017,0.027939452715785608,
8,81.0,900.0,1.0,7.0,income data,income,2.190267913389047,-0.1271813386422972,-0.011162710394438885,0.029415418361831383,
9,81.0,1000.0,1.0,7.0,income data,income,2.2035675221929143,-0.10497813663670812,0.007215567718585137,0.043811494378430446,
0,82.0,100.0,1.0,7.0,income data,income,0.9857222050759717,-0.5650056375665503,-0.05892938300622232,0.053613572761856416,
1,82.0,200.0,1.0,7.0,income data,income,1.173525336013632,-0.3625766408857978,-0.03171346650818685,0.06623683442384104,
2,82.0,300.0,1.0,7.0,income data,income,1.5276077817578353,-0.4513766008407883,-0.02035563717729442,0.051296524541820654,
3,82.0,400.0,1.0,7.0,income data,income,1.602965881702602,-0.3437139887867542,-0.016368315880187157,0.05111678693840942,
4,82.0,500.0,1.0,7.0,income data,income,1.8810384457607092,-0.256871521327822,-0.021764586928206344,0.04108441438862285,
5,82.0,600.0,1.0,7.0,income data,income,1.9766271095034817,-0.2476818322536882,-0.013812245911183164,0.04099926974549438,
6,82.0,700.0,1.0,7.0,income data,income,2.0740743726884845,-0.19811715101843133,-0.010886289926865559,0.03750879198000151,
7,82.0,800.0,1.0,7.0,income data,income,2.105721011494281,-0.12932465850299074,-0.0011539460279268077,0.04352802142650896,
8,82.0,900.0,1.0,7.0,income data,income,2.197383528304596,-0.1117124848566368,-0.006131408975056618,0.03464181770342925,
9,82.0,1000.0,1.0,7.0,income data,income,2.1969428941910665,-0.1127540930411358,-0.00859198845622113,0.02821734881583929,
0,83.0,100.0,1.0,7.0,income data,income,0.4921676034142773,-0.37410804873110975,-0.09002007978265664,0.0381500919649661,
1,83.0,200.0,1.0,7.0,income data,income,1.104732301738812,-0.46022796618864037,-0.050511816225678734,0.03782230202230058,
2,83.0,300.0,1.0,7.0,income data,income,1.4170257188216453,-0.4402745354930952,-0.0308206376417818,0.04031551340108057,
3,83.0,400.0,1.0,7.0,income data,income,1.6440964027755178,-0.2770035694383882,-0.024804444094777195,0.04689689883286734,
4,83.0,500.0,1.0,7.0,income data,income,1.8659745852482492,-0.21356870594332983,-0.02475522782670697,0.0385930888785225,
5,83.0,600.0,1.0,7.0,income data,income,2.029547980124054,-0.12851631452842754,-0.03031340019454165,0.02770611574873038,
6,83.0,700.0,1.0,7.0,income data,income,2.08334539257847,-0.10539534307816191,-0.013442795247968209,0.03668794370643397,
7,83.0,800.0,1.0,7.0,income data,income,2.08126772849025,-0.11943226996004734,-0.008537864939390898,0.035649523062008574,
8,83.0,900.0,1.0,7.0,income data,income,2.1547417981740815,-0.08622103935074858,0.0002156299972343313,0.04066076888646047,
9,83.0,1000.0,1.0,7.0,income data,income,2.1728038271475842,-0.0789518470499297,0.015307019126348869,0.051953800250089506,
0,84.0,100.0,1.0,7.0,income data,income,0.35584005996110024,-0.531478722215446,-0.09554540940854382,0.02220243528197068,
1,84.0,200.0,1.0,7.0,income data,income,0.962581713089017,-0.45284347453700297,-0.018454906231706016,0.0748486277815617,
2,84.0,300.0,1.0,7.0,income data,income,1.577881619546044,-0.2946350215597541,-0.0464903374787287,0.04180030785997127,
3,84.0,400.0,1.0,7.0,income data,income,1.7460481410027142,-0.19769618454232363,-0.026043048860688364,0.04955356716556803,
4,84.0,500.0,1.0,7.0,income data,income,1.9366649755055532,-0.1462519503412367,-0.014073291683968564,0.051405677784845866,
5,84.0,600.0,1.0,7.0,income data,income,2.0895308545977147,-0.1054522608098816,0.018439620357387856,0.074866708765669,
6,84.0,700.0,1.0,7.0,income data,income,2.1282767587288194,-0.10803184799897315,0.012281263659799382,0.06082232545167869,
7,84.0,800.0,1.0,7.0,income data,income,2.1991674112611856,-0.10885237871324117,0.010898937685523217,0.054589755956376836,
8,84.0,900.0,1.0,7.0,income data,income,2.2045634226780226,-0.10990324638565631,0.020941633134440956,0.060210647275811595,
9,84.0,1000.0,1.0,7.0,income data,income,2.206329913038699,-0.11953198194749771,0.026905423634009145,0.06224493377789244,
0,85.0,100.0,1.0,7.0,income data,income,0.7935382921364248,-0.7187038608810797,0.03446231308751477,0.13353082884700204,
1,85.0,200.0,1.0,7.0,income data,income,1.337673172150411,-0.33528781273685326,0.015868845386826244,0.11467595367990324,
2,85.0,300.0,1.0,7.0,income data,income,1.4427853601778167,-0.29463035638744506,-0.0035125895115373762,0.07569563311094273,
3,85.0,400.0,1.0,7.0,income data,income,1.769807902806552,-0.25521488712105805,0.0031691330034238894,0.07338746700838102,
4,85.0,500.0,1.0,7.0,income data,income,1.9486171872077584,-0.225932341385615,-0.013848050794133444,0.04575614904645452,
5,85.0,600.0,1.0,7.0,income data,income,2.0402093989552306,-0.17250920830862854,-0.01696742482526859,0.037353093921391446,
6,85.0,700.0,1.0,7.0,income data,income,2.0572932200024945,-0.16644688697907647,-0.00665034716998658,0.040170656597984945,
7,85.0,800.0,1.0,7.0,income data,income,2.0942437319631297,-0.11682063820924107,0.001635249595540209,0.045144871669477116,
8,85.0,900.0,1.0,7.0,income data,income,2.1095038944342215,-0.10939902652045615,0.006495913106608241,0.04545703839756762,
9,85.0,1000.0,1.0,7.0,income data,income,2.1776730313826134,-0.09674316099080942,0.004198486987321951,0.04060528940507477,
0,86.0,100.0,1.0,7.0,income data,income,0.729205327327278,-0.5322942182860458,-0.023545351955727125,0.09594508705282738,
1,86.0,200.0,1.0,7.0,income data,income,1.2376535688235715,-0.37489253768071834,-0.05929875363499752,0.038182640703625086,
2,86.0,300.0,1.0,7.0,income data,income,1.235987215663288,-0.37913687737725693,-0.058253260157440284,0.018811182404355097,
3,86.0,400.0,1.0,7.0,income data,income,1.6854688965468285,-0.173347885225968,-0.03770613672884391,0.03608320499759857,
4,86.0,500.0,1.0,7.0,income data,income,1.9380020594800353,-0.12701982871495038,-0.01433828548532089,0.05145152101433708,
5,86.0,600.0,1.0,7.0,income data,income,1.9409644369927583,-0.11373751303878876,-0.0003376035256529327,0.05515257780592319,
6,86.0,700.0,1.0,7.0,income data,income,2.060432855439436,-0.0727572447226931,0.012350130172601632,0.06297902893125036,
7,86.0,800.0,1.0,7.0,income data,income,2.1123624807822354,-0.06004109831027521,0.01900147104039769,0.06388545362526736,
8,86.0,900.0,1.0,7.0,income data,income,2.1676422579967047,-0.04184671027881551,0.015836649902951944,0.05634025634566966,
9,86.0,1000.0,1.0,7.0,income data,income,2.198315388373893,-0.03881746985421632,0.018788570286679976,0.05539593188333008,
0,87.0,100.0,1.0,7.0,income data,income,0.5824238155987296,-0.48746576150871596,-0.06651375837788176,0.06488201172240426,
1,87.0,200.0,1.0,7.0,income data,income,1.158015992927329,-0.4349126234836884,-0.026318064960614874,0.07675890950569547,
2,87.0,300.0,1.0,7.0,income data,income,1.6901711824653158,-0.22004047087646664,-0.00811985172440979,0.08462024925874974,
3,87.0,400.0,1.0,7.0,income data,income,1.8198747535440294,-0.20656982298550416,-0.0004829191814760003,0.07315830592900013,
4,87.0,500.0,1.0,7.0,income data,income,1.813566103685709,-0.19187700713819927,-0.0058209190902602966,0.05756222578030575,
5,87.0,600.0,1.0,7.0,income data,income,2.023859725007586,-0.11014703199068088,0.011505593225854796,0.06783098823141251,
6,87.0,700.0,1.0,7.0,income data,income,2.0751178536345902,-0.0968644950566664,0.0028228093433124587,0.0530111188380153,
7,87.0,800.0,1.0,7.0,income data,income,2.1103250838399648,-0.10257427874199576,0.0018525053596205698,0.04683520444717777,
8,87.0,900.0,1.0,7.0,income data,income,2.1261799131371824,-0.10050054369282205,0.006376700816335231,0.0466122918054618,
9,87.0,1000.0,1.0,7.0,income data,income,2.130881231720349,-0.09814237323067171,0.015056627178499735,0.051330102105752416,
0,88.0,100.0,1.0,7.0,income data,income,0.6373928265387329,-0.38057738801827057,-0.09286217859519791,0.029126848535081913,
1,88.0,200.0,1.0,7.0,income data,income,1.1416386478505107,-0.34056274758928895,-0.07932002653698722,0.017635276084564125,
2,88.0,300.0,1.0,7.0,income data,income,1.503113228842282,-0.3498689178546943,-0.057763256057617125,0.023837938197388206,
3,88.0,400.0,1.0,7.0,income data,income,1.8071604514493576,-0.2416031305150466,-0.021948973587845914,0.049688045712092226,
4,88.0,500.0,1.0,7.0,income data,income,1.8958696439158134,-0.2465738171788779,-0.009439424487913814,0.0490411376182836,
5,88.0,600.0,1.0,7.0,income data,income,1.9678781528624498,-0.17288516548684377,0.0056759723067249706,0.05925289359263676,
6,88.0,700.0,1.0,7.0,income data,income,2.109752264725951,-0.11877407108684679,0.008583477297938997,0.05787522937920001,
7,88.0,800.0,1.0,7.0,income data,income,2.171151531764346,-0.06875926385998928,0.0010412977511563926,0.04690968243466075,
8,88.0,900.0,1.0,7.0,income data,income,2.173870805341962,-0.063069998699997,0.011526528068612455,0.052252421761590326,
9,88.0,1000.0,1.0,7.0,income data,income,2.1927738962518784,-0.059477639609978705,0.01695039248922815,0.05389663352874478,
0,89.0,100.0,1.0,7.0,income data,income,0.8850678523044745,-0.5709636997300123,-0.04932980836204742,0.0688182285937093,
1,89.0,200.0,1.0,7.0,income data,income,1.1808979419260621,-0.39064712789593786,-0.03177497134795846,0.061952953277868004,
2,89.0,300.0,1.0,7.0,income data,income,1.5719378267107953,-0.32346304406101645,0.019930725681784108,0.09748727338707869,
